

Run Date,Action,Symbol,Description,Type,Exchange Quantity,Exchange Currency,Quantity,Currency,Price,Exchange Rate,Commission,Fees,Accrued Interest,Amount,Cash Balance,Settlement Date
01/06/2025,"DEBIT CARD PURCHASE Amazon.com*ZP5C07B90 AMZN.COM/BILL WA01032524692160332AD1 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-78,4204.44,
01/03/2025,"DEBIT CARD PURCHASE 7-ELEVEN 22095 MANASSAS VA1231242403454010023R (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-5.54,5846.44,
01/03/2025,"DEBIT CARD PURCHASE POSM6KE 7-ELEVEN Manassas VA010125242513102F6JV6 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-13,5851.98,
01/03/2025,"DEBIT CARD PURCHASE AMAZON MKTPL*ZP95H4TP0 Amzn.com/bill WA01012524692160130PX0 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-18.01,5864.98,
01/03/2025,"DEBIT CARD PURCHASE POS2 AFFIRM P SAN FRANCISC CA010125242513102F6JV6 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-38.68,5882.99,
01/03/2025,"DEBIT CARD PURCHASE MCDONALD'S F18095 MANASSAS VA010125244273301LYPPV (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-51.94,5921.67,
01/03/2025,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA01012524248180100718 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-200,5973.61,
01/02/2025,"DEBIT CARD PURCHASE Amazon Tips*ZE9LR8DI1 Amzn.com/bill WA010125246921601305XD (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-5,6998.23,
01/02/2025,"DEBIT CARD PURCHASE POS3018 CVS/PHARMACY # MANASSAS VA1231242425131PYF6JVT (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-35,7052.66,
01/02/2025,"DEBIT CARD PURCHASE OLD VIRGINIA TOBACCO C MANASSAS VA1231242437735010001D (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-60.05,7087.66,
01/02/2025,"DEBIT CARD PURCHASE Amazon.com*ZP7QD0SH2 Amzn.com/bill WA1230242469216PX2ZQN5 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-63.84,7147.71,



"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security or insurance product by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC (FBS), 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC (NFS). Both are Fidelity Investment companies and members SIPC, NYSE. Insurance products at Fidelity are distributed by"
"Fidelity Insurance Agency, Inc., and, for certain products, by Fidelity Brokerage Services, Member NYSE, SIPC."

Date downloaded 07/30/2025 1:40 pm
